article,experiment,sample,id,pairing,yi,vi,sei,ni,stimuli,condition,gen_difficulty,manip_type,present_style,word_status,memory_test,memory_type,gen_constraint,learning_type,stimuli_relation,gen_mode,gen_task,attention,pacing,filler_task,age_grp,retention_delay
702,1,1,1092,555,0.66,0.00045,0.021213203,18,40,generate,NA,within,pure,words,cued recall,item,medium,intentional,semantic,verbal/speaking,word stem,full,self-paced,yes,younger,immediate
702,1,1,1093,555,0.58,0.001088889,0.032998316,18,40,read,NA,within,pure,words,cued recall,item,NA,intentional,semantic,verbal/speaking,word stem,full,self-paced,yes,younger,immediate
702,1,2,1094,556,0.5,0.001422222,0.037712362,18,40,generate,NA,within,pure,words,cued recall,item,medium,intentional,semantic,verbal/speaking,word stem,full,self-paced,yes,older,immediate
702,1,2,1095,556,0.36,0.000672222,0.025927249,18,40,read,NA,within,pure,words,cued recall,item,NA,intentional,semantic,verbal/speaking,word stem,full,self-paced,yes,older,immediate
738,1,1,1096,557,0.95,0.000223391,0.014946275,36,50,generate,NA,within,mixed,words,recognition,source,low,intentional,semantic,writing/typing,cue only,full,self-paced,yes,younger,immediate
738,1,1,1097,557,0.72,0.000677676,0.026032208,36,100,generate,NA,within,mixed,words,recognition,source,medium,intentional,semantic,covert/thinking,word fragment,full,self-paced,yes,younger,immediate
738,1,1,1098,557,0.61,0.000878808,0.029644701,36,50,read,NA,within,mixed,words,recognition,source,NA,intentional,semantic,covert/thinking,word fragment,full,self-paced,yes,younger,immediate
745,1,1,1099,558,0.162,0.000423647,0.020582676,26,8,generate,NA,within,mixed,words,free recall,item,medium,intentional,definitions,verbal/speaking,word stem,full,self-paced,no,younger,immediate
745,1,1,1100,558,0.038,0.000143588,0.011982803,26,8,read,NA,within,mixed,words,free recall,item,NA,intentional,definitions,verbal/speaking,word stem,full,self-paced,no,younger,immediate
745,1,1,1101,559,0.806,0.001129918,0.033614254,26,8,generate,NA,within,mixed,words,recognition,item,medium,intentional,definitions,verbal/speaking,word stem,full,self-paced,no,younger,immediate
745,1,1,1102,559,0.457,0.001743695,0.041757575,26,8,read,NA,within,mixed,words,recognition,item,NA,intentional,definitions,verbal/speaking,word stem,full,self-paced,no,younger,immediate
745,2a,1,1103,560,0.262,0.000753134,0.027443283,30,8,generate,NA,within,mixed,words,free recall,item,medium,intentional,definitions,verbal/speaking,word stem,full,self-paced,no,younger,immediate
745,2a,1,1104,560,0.071,0.000180532,0.013436221,30,8,read,NA,within,mixed,words,free recall,item,NA,intentional,definitions,verbal/speaking,word stem,full,self-paced,no,younger,immediate
745,2b,1,1105,561,0.614,0.001139126,0.033750943,54,8,generate,NA,within,mixed,words,recognition,item,medium,intentional,definitions,verbal/speaking,word stem,full,self-paced,no,younger,long
745,2b,1,1106,561,0.355,0.000769632,0.027742244,54,8,read,NA,within,mixed,words,recognition,item,NA,intentional,definitions,verbal/speaking,word stem,full,self-paced,no,younger,long
762,1,1,1107,562,0.59,0.000795738,0.02820882,52,20,generate,low,between,pure,words,recognition,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1,1,1108,562,0.755,0.00057093,0.023894148,52,20,generate,high,between,pure,words,recognition,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1,2,1109,562,0.445,0.000773362,0.027809381,38,40,read,low,between,pure,words,recognition,item,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1,1,1110,563,0.63,0.000984615,0.031378582,26,20,generate,low,between,pure,words,recognition,font color,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1,1,1111,563,0.54,0.000753846,0.027456259,26,20,generate,high,between,pure,words,recognition,font color,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1,2,1112,563,0.67,0.001184211,0.03441236,19,40,read,low,between,pure,words,recognition,font color,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1,3,1113,564,0.57,0.000753846,0.027456259,26,20,generate,low,between,pure,words,recognition,background color,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1,3,1114,564,0.49,0.00065,0.025495098,26,20,generate,high,between,pure,words,recognition,background color,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1,4,1115,564,0.56,0.000889474,0.029824045,19,40,read,low,between,pure,words,recognition,background color,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1a,1,1116,565,0.73,0.000946038,0.030757731,32,16,generate,NA,within,pure,words,recognition,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1a,1,1117,565,0.62,0.001186515,0.034445821,32,16,read,NA,within,pure,words,recognition,item,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1a,1,1118,566,0.63,0.0015125,0.038890873,32,16,generate,NA,within,pure,words,recognition,background color,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,1a,1,1119,566,0.62,8e-04,0.028284271,32,16,read,NA,within,pure,words,recognition,background color,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
762,2,1,1120,567,0.76,0.00090916,0.030152286,26,20,generate,low,within,pure,words,recognition,item,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,2,1,1121,567,0.61,0.00127348,0.035685848,26,20,read,low,within,pure,words,recognition,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,2,2,1122,568,0.73,0.001005941,0.031716576,26,20,generate,high,within,pure,words,recognition,item,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,2,2,1123,568,0.61,0.00127348,0.035685848,26,20,read,high,within,pure,words,recognition,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,2,1,1124,569,0.61,0.001246154,0.035300904,26,20,generate,low,within,pure,words,recognition,font color,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,2,1,1125,569,0.7,0.001538462,0.039223227,26,20,read,low,within,pure,words,recognition,font color,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,2,2,1126,570,0.53,0.000984615,0.031378582,26,20,generate,high,within,pure,words,recognition,font color,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,2,2,1127,570,0.67,0.000753846,0.027456259,26,20,read,high,within,pure,words,recognition,font color,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,3,1,1128,571,0.73,0.000962516,0.031024448,28,20,generate,low,within,pure,words,recognition,item,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,3,1,1129,571,0.54,0.001234255,0.035131971,28,20,read,low,within,pure,words,recognition,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,3,2,1130,572,0.78,0.000805592,0.028382955,28,20,generate,high,within,pure,words,recognition,item,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,3,2,1131,572,0.54,0.001234255,0.035131971,28,20,read,high,within,pure,words,recognition,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,3,1,1132,573,0.81,0.000432143,0.020788046,28,20,generate,low,within,pure,words,recognition,location,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,3,1,1133,573,0.74,0.000603571,0.024567691,28,20,read,low,within,pure,words,recognition,location,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,3,2,1134,574,0.75,0.000514286,0.022677868,28,20,generate,high,within,pure,words,recognition,location,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
762,3,2,1135,574,0.7,0.000803571,0.028347335,28,20,read,high,within,pure,words,recognition,location,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,immediate
767,1,1,1136,583,0.273,0.00040277,0.02006913,49,16,generate,NA,between,pure,words,cued recall,item,medium,intentional,antonym,verbal/speaking,cue only,full,timed,no,younger,immediate
767,1,2,1137,583,0.381,0.000506671,0.022509346,67,16,read,NA,between,pure,words,cued recall,item,NA,intentional,antonym,verbal/speaking,cue only,full,timed,no,younger,immediate
781,1,1,1138,584,0.84,0.000253125,0.015909903,32,46,generate,NA,within,mixed,words,recognition,item,medium,intentional,NA,verbal/speaking,word fragment,full,self-paced,no,younger,immediate
781,1,1,1139,584,0.52,0.000528125,0.02298097,32,46,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,verbal/speaking,word fragment,full,self-paced,no,younger,immediate
797,1,1,1140,585,0.87,0.000483064,0.021978726,24,50,generate,NA,within,mixed,words,recognition,item,medium,intentional,synonym,covert/thinking,word fragment,full,timed,yes,younger,immediate
797,1,1,1141,585,0.65,0.001079081,0.032849362,24,50,read,NA,within,mixed,words,recognition,item,NA,intentional,synonym,covert/thinking,word fragment,full,timed,yes,younger,immediate
816,1.1a,1,1142,586,0.92,0.000286867,0.016937158,40,24,generate,NA,within,mixed,words,recognition,item,high,intentional,synonym,verbal/speaking,word fragment,full,timed,yes,younger,immediate
816,1.1a,1,1143,586,0.67,0.000842559,0.029026862,40,24,read,NA,within,mixed,words,recognition,item,NA,intentional,synonym,verbal/speaking,word fragment,full,timed,yes,younger,immediate
816,1.1b,1,1144,587,0.86,0.000406047,0.020150617,41,24,generate,NA,within,mixed,words,recognition,item,high,intentional,synonym,verbal/speaking,word fragment,full,timed,yes,younger,long
816,1.1b,1,1145,587,0.56,0.000917003,0.030282055,41,24,read,NA,within,mixed,words,recognition,item,NA,intentional,synonym,verbal/speaking,word fragment,full,timed,yes,younger,long
816,1.2a,1,1146,588,0.88,0.000561063,0.023686759,22,20,generate,NA,within,mixed,words,recognition,item,high,intentional,antonym,writing/typing,word fragment,full,timed,yes,younger,immediate
816,1.2a,1,1147,588,0.6,0.001404885,0.037481795,22,20,read,NA,within,mixed,words,recognition,item,NA,intentional,antonym,writing/typing,word fragment,full,timed,yes,younger,immediate
816,1.2b,1,1148,589,0.85,0.000634498,0.025189253,24,20,generate,NA,within,mixed,words,recognition,item,high,intentional,antonym,writing/typing,word fragment,divided,timed,yes,younger,immediate
816,1.2b,1,1149,589,0.53,0.001341776,0.036630258,24,20,read,NA,within,mixed,words,recognition,item,NA,intentional,antonym,writing/typing,word fragment,divided,timed,yes,younger,immediate
816,1.3a,1,1150,590,0.69,0.000713254,0.026706819,50,20,generate,NA,within,mixed,words,recognition,item,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3a,1,1151,590,0.57,0.000825212,0.028726506,50,20,read,NA,within,mixed,words,recognition,item,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3a,1,1152,591,0.59,0.000820649,0.028646974,50,20,generate,NA,within,mixed,words,recognition,font color,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3a,1,1153,591,0.68,0.000729459,0.027008505,50,20,read,NA,within,mixed,words,recognition,font color,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3b,1,1154,592,0.71,0.000699949,0.026456551,48,20,generate,NA,within,mixed,words,recognition,item,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3b,1,1155,592,0.6,0.000842386,0.02902388,48,20,read,NA,within,mixed,words,recognition,item,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3b,1,1156,593,0.73,0.000660467,0.025699552,48,20,generate,NA,within,mixed,words,recognition,location,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3b,1,1157,593,0.68,0.000752975,0.027440385,48,20,read,NA,within,mixed,words,recognition,location,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3c,1,1158,594,0.72,0.000752927,0.027439512,42,20,generate,NA,within,mixed,words,recognition,item,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3c,1,1159,594,0.6,0.000931961,0.030528034,42,20,read,NA,within,mixed,words,recognition,item,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3c,1,1160,595,0.52,0.000924693,0.030408758,42,20,generate,NA,within,mixed,words,recognition,background color,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,1.3c,1,1161,595,0.55,0.000940549,0.030668376,42,20,read,NA,within,mixed,words,recognition,background color,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.1,1,1162,596,0.69,0.000713254,0.026706819,50,20,generate,NA,within,mixed,words,recognition,item,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.1,1,1163,596,0.57,0.000825212,0.028726506,50,20,read,NA,within,mixed,words,recognition,item,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.1,2,1164,597,0.61,0.000849793,0.029151209,47,20,generate,NA,within,mixed,words,recognition,item,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.1,2,1165,597,0.49,0.00082118,0.028656231,47,20,read,NA,within,mixed,words,recognition,item,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.1,1,1166,598,0.59,0.000820649,0.028646974,50,20,generate,NA,within,mixed,words,recognition,font color,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.1,1,1167,598,0.68,0.000729459,0.027008505,50,20,read,NA,within,mixed,words,recognition,font color,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.1,2,1168,599,0.52,0.00084948,0.029145843,47,20,generate,NA,within,mixed,words,recognition,font color,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.1,2,1169,599,0.61,0.000849793,0.029151209,47,20,read,NA,within,mixed,words,recognition,font color,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.2,1,1170,600,0.71,0.000699949,0.026456551,48,20,generate,NA,within,mixed,words,recognition,item,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.2,1,1171,600,0.6,0.000842386,0.02902388,48,20,read,NA,within,mixed,words,recognition,item,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.2,2,1172,601,0.58,0.001093086,0.033061846,34,20,generate,NA,within,mixed,words,recognition,item,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.2,2,1173,601,0.46,0.000987315,0.031421564,34,20,read,NA,within,mixed,words,recognition,item,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.2,1,1174,602,0.73,0.000660467,0.025699552,48,20,generate,NA,within,mixed,words,recognition,location,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.2,1,1175,602,0.68,0.000752975,0.027440385,48,20,read,NA,within,mixed,words,recognition,location,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.2,2,1176,603,0.66,0.001006831,0.031730592,34,20,generate,NA,within,mixed,words,recognition,location,low,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
816,2.2,2,1177,603,0.75,0.000795213,0.028199526,34,20,read,NA,within,mixed,words,recognition,location,NA,intentional,semantic,writing/typing,sentence completion,full,timed,yes,younger,immediate
